3119945	559292|Saccharomyces_cerevisiae_S288C	0.038039
3100174	5480|Candida_parapsilosis	0.144342
3104268	559292|Saccharomyces_cerevisiae_S288C	0.093948
3100268	306902|Clavispora_lusitaniae_ATCC_42720	0.119483
3100268	425265|Malassezia_globosa_CBS_7966	0.068845
3100268	49331|Wickerhamiella_pararugosa	0.101464
3100268	5480|Candida_parapsilosis	0.228853
3100268	?76775|Malassezia_restricta	0.075963
3104106	76775|Malassezia_restricta	0.070139
3112487	559292|Saccharomyces_cerevisiae_S288C	0.088876
3119562	559292|Saccharomyces_cerevisiae_S288C	0.061675
3114775	559292|Saccharomyces_cerevisiae_S288C	0.051793
3112518	559292|Saccharomyces_cerevisiae_S288C	0.039870
3100404	306902|Clavispora_lusitaniae_ATCC_42720	0.037819
