3100206	559292|Saccharomyces_cerevisiae_S288C	2.637956
3114427	559292|Saccharomyces_cerevisiae_S288C	4.150865
3102049	559292|Saccharomyces_cerevisiae_S288C	5.718613
3115612	944160|Blastocystis_sp_subtype_2	29.692832
3110109	559292|Saccharomyces_cerevisiae_S288C	22.489621
3100152	425265|Malassezia_globosa_CBS_7966	70.399686
3100135	5480|Candida_parapsilosis	99.485949
3104249	76775|Malassezia_restricta	3.533653
3115259	559292|Saccharomyces_cerevisiae_S288C	4.984672
3109355	237561|Candida_albicans_SC5314	28.304173
3109355	559292|Saccharomyces_cerevisiae_S288C	14.782080
3109997	559292|Saccharomyces_cerevisiae_S288C	2.139671
3100263	49331|Wickerhamiella_pararugosa	27.089200
3100096	5480|Candida_parapsilosis	14.939213
3110106	2153248|Aspergillus_sp_MA_6041	15.903282
3117453	944160|Blastocystis_sp_subtype_2	10.768611
3119729	559292|Saccharomyces_cerevisiae_S288C	4.568536
3100450	49331|Wickerhamiella_pararugosa	22.302219
3119945	559292|Saccharomyces_cerevisiae_S288C	5.524982
3100174	5480|Candida_parapsilosis	32.619670
3104268	559292|Saccharomyces_cerevisiae_S288C	8.258423
3100268	306902|Clavispora_lusitaniae_ATCC_42720	12.661068
3100268	425265|Malassezia_globosa_CBS_7966	7.295216
3100268	49331|Wickerhamiella_pararugosa	10.751728
3100268	5480|Candida_parapsilosis	24.250644
3100268	?76775|Malassezia_restricta	8.049475
3104106	76775|Malassezia_restricta	20.253971
3112487	559292|Saccharomyces_cerevisiae_S288C	7.381686
3119562	559292|Saccharomyces_cerevisiae_S288C	6.331503
3114775	559292|Saccharomyces_cerevisiae_S288C	11.540330
3112518	559292|Saccharomyces_cerevisiae_S288C	4.310311
3100404	306902|Clavispora_lusitaniae_ATCC_42720	10.656359
